DeptCode,Year,Month,SaveOption,Amount,UpdateTime,UpdateUser
R12_04_LTN,2016,6,receive,591963.02,26:23.7,D_MMA
R12_04_LTN,2013,12,receive,590000,35:15.5,D_DNS4
R12_04_LTN,2014,10,expense,570000,26:19.7,D_DNS
R12_04_LTN,2014,11,expense,570000,26:18.1,D_DNS
R12_04_LTN,2014,12,expense,570000,01:22.6,D_DNS
R12_04_LTN,2015,1,expense,570000,38:28.3,D_DNS
R12_04_LTN,2015,2,expense,570000,08:47.9,D_DNS
R12_04_LTN,2014,4,receive,566628.98,15:12.3,D_DNS
R12_04_LTN,2015,3,expense,564193.55,32:10.3,D_DNS
R12_04_LTN,2017,3,receive,562000,40:54.9,D_MMA
R12_04_LTN,2013,10,receive,561904,37:41.8,D_DNS
R12_04_LTN,2014,1,receive,560000,14:04.3,D_DNS
R12_04_LTN,2014,3,expense,560000,24:56.8,D_DNS
R12_04_LTN,2015,3,receive,560000,32:10.3,D_DNS
R12_04_LTN,2014,5,expense,557419.35,15:32.3,D_DNS
R12_04_LTN,2014,1,receive,556191,14:04.3,D_DNS
R12_04_LTN,2015,6,receive,550000,11:07.3,D_SSM
R12_04_LTN,2013,11,receive,546500,38:07.6,D_DNS
R12_04_LTN,2013,10,receive,545040,37:41.8,D_DNS
R12_04_LTN,2013,10,expense,540000,37:41.8,D_DNS
R12_04_LTN,2013,12,expense,540000,35:15.5,D_DNS4
R12_04_LTN,2013,11,expense,540000,38:07.6,D_DNS
R12_04_LTN,2014,2,expense,540000,00:40.2,D_YYS
R12_04_LTN,2014,1,expense,540000,14:04.3,D_DNS
R12_04_LTN,2013,4,expense,540000,21:01.7,D_DNS
R12_04_LTN,2013,6,expense,540000,26:40.2,D_DNS
R12_04_LTN,2013,5,expense,540000,21:17.5,D_DNS
R12_04_LTN,2014,3,expense,540000,24:56.8,D_DNS
R12_04_LTN,2014,4,expense,540000,15:12.3,D_DNS
R12_04_LTN,2014,9,expense,540000,07:55.5,D_DNS
R12_04_LTN,2013,9,receive,534970,37:22.8,D_DNS
R12_04_LTN,2016,12,receive,530000,07:48.5,D_MMA
R12_04_LTN,2015,3,receive,523810,32:10.3,D_DNS
R12_04_LTN,2013,7,expense,521612.9,27:57.6,D_DNS
R12_04_LTN,2016,1,receive,515000,27:44.3,D_SSM
R12_04_LTN,2015,4,receive,506278,46:47.4,D_SSM
R12_04_LTN,2013,8,receive,501229,31:53.2,D_DNS
R12_04_LTN,2013,11,receive,500000,38:07.6,D_DNS
R12_04_LTN,2013,11,receive,490000,38:07.6,D_DNS
R12_04_LTN,2015,4,receive,486125,46:47.4,D_SSM
R12_04_LTN,2016,2,receive,476595.67,28:13.5,D_SSM
R12_04_LTN,2015,3,expense,472152.84,32:10.3,D_DNS
R12_04_LTN,2015,1,receive,471500,38:28.3,D_DNS
R12_04_LTN,2015,11,receive,465260,26:49.5,D_SSM
R12_04_LTN,2016,11,receive,459500,59:41.9,D_MMA
R12_04_LTN,2014,11,receive,454524,26:18.1,D_DNS
R12_04_LTN,2014,3,receive,451273,24:56.8,D_DNS
R12_04_LTN,2013,10,receive,450000,37:41.8,D_DNS
R12_04_LTN,2013,8,expense,450000,31:53.2,D_DNS
R12_04_LTN,2014,8,receive,446542.64,25:22.8,D_DNS
R12_04_LTN,2014,9,receive,445238,07:55.5,D_DNS
R12_04_LTN,2014,12,receive,445000,01:22.6,D_DNS
R12_04_LTN,2014,5,receive,441566,15:32.3,D_DNS
R12_04_LTN,2016,1,expense,434900,27:44.3,D_SSM
R12_04_LTN,2017,4,receive,430000,09:45.8,D_MMA
R12_04_LTN,2015,10,receive,426703,24:30.7,D_SSM
R12_04_LTN,2017,1,receive,423000,24:56.2,D_MMA
R12_04_LTN,2017,3,receive,421740,40:54.9,D_MMA
R12_04_LTN,2013,9,expense,420000,37:22.8,D_DNS
R12_04_LTN,2013,7,receive,418000,27:57.6,D_DNS
R12_04_LTN,2014,8,receive,413429,25:22.8,D_DNS
R12_04_LTN,2016,12,receive,410000,07:48.5,D_MMA
R12_04_LTN,2013,12,receive,405000,35:15.5,D_DNS4
R12_04_LTN,2016,7,receive,399886,54:56.4,D_MMA
R12_04_LTN,2015,5,receive,395592,47:16.0,D_SSM
R12_04_LTN,2015,9,receive,391559.11,18:41.2,D_SSM
R12_04_LTN,2016,9,receive,378400,15:23.9,D_MMA
R12_04_LTN,2014,2,receive,376191,00:40.2,D_YYS
R12_04_LTN,2014,11,receive,367000,26:18.1,D_DNS
R12_04_LTN,2015,11,expense,351700,26:49.5,D_SSM
R12_04_LTN,2013,4,receive,350000,21:01.7,D_DNS
R12_04_LTN,2017,3,expense,350000,40:54.9,D_MMA
R12_04_LTN,2016,9,receive,347500,15:23.9,D_MMA
R12_04_LTN,2015,11,receive,347084.67,26:49.5,D_SSM
R12_04_LTN,2016,8,receive,345000,43:35.4,D_MMA
R12_04_LTN,2015,6,receive,334063.78,11:07.3,D_SSM
R12_04_LTN,2017,1,receive,330001,24:56.2,D_MMA
R12_04_LTN,2016,5,receive,328518,24:36.5,D_MMA
R12_04_LTN,2016,5,receive,328518,24:36.5,D_MMA
R12_04_LTN,2013,4,receive,325000,21:01.7,D_DNS
R12_04_LTN,2015,6,receive,315000,11:07.3,D_SSM
R12_04_LTN,2017,5,receive,310569,37:44.9,D_MMA
R12_04_LTN,2015,4,receive,302619,46:47.4,D_SSM
R12_04_LTN,2014,7,receive,300000,22:28.9,D_DNS
R12_04_LTN,2014,5,receive,300000,15:32.3,D_DNS
R12_04_LTN,2017,6,receive,300000,54:05.4,D_EKTW
R12_04_LTN,2014,4,receive,297000,15:12.3,D_DNS
R12_04_LTN,2013,7,receive,295924,27:57.6,D_DNS
R12_04_LTN,2014,7,receive,290000,22:28.9,D_DNS
R12_04_LTN,2014,1,receive,281380,14:04.3,D_DNS
R12_04_LTN,2015,9,expense,275600,18:41.2,D_SSM
R12_04_LTN,2013,12,receive,274560,35:15.5,D_DNS4
R12_04_LTN,2013,12,receive,270000,35:15.5,D_DNS4
R12_04_LTN,2016,2,expense,262500,28:13.5,D_SSM
R12_04_LTN,2015,8,receive,254416,18:09.1,D_SSM
R12_04_LTN,2015,2,receive,253717.5,08:47.9,D_DNS
R12_04_LTN,2017,1,expense,250000,24:56.2,D_MMA
R12_04_LTN,2014,9,receive,248952,07:55.5,D_DNS
R12_04_LTN,2016,6,receive,247857,26:23.7,D_MMA
R12_04_LTN,2013,9,receive,245000,37:22.8,D_DNS
R12_04_LTN,2015,6,receive,238000,11:07.3,D_SSM
R12_04_LTN,2014,5,receive,231000,15:32.3,D_DNS
R12_04_LTN,2014,8,receive,230000,25:22.8,D_DNS
R12_04_LTN,2013,11,receive,226482.49,38:07.6,D_DNS
R12_04_LTN,2015,2,receive,220000,08:47.9,D_DNS
R12_04_LTN,2014,4,receive,219899,15:12.3,D_DNS
R12_04_LTN,2017,3,expense,210452,40:54.9,D_MMA
R12_04_LTN,2015,3,receive,210000,32:10.3,D_DNS
R12_04_LTN,2016,1,receive,210000,27:44.3,D_SSM
R12_04_LTN,2013,6,receive,209000,26:40.2,D_DNS
R12_04_LTN,2017,6,receive,207556,54:05.4,D_EKTW
R12_04_LTN,2015,7,receive,206597.4,13:51.7,D_SSM
R12_04_LTN,2017,5,receive,206000,37:44.9,D_MMA
R12_04_LTN,2014,6,receive,205262,15:51.9,D_DNS
R12_04_LTN,2013,4,receive,204285,21:01.7,D_DNS
R12_04_LTN,2016,8,receive,203100,43:35.4,D_MMA
R12_04_LTN,2016,9,receive,201778,15:23.9,D_MMA
R12_04_LTN,2017,6,receive,200915,54:05.4,D_EKTW
R12_04_LTN,2016,10,receive,200548,59:46.8,D_MMA
R12_04_LTN,2016,3,receive,200315,04:04.2,D_SSM
R12_04_LTN,2016,8,receive,200000,43:35.4,D_MMA
R12_04_LTN,2016,11,receive,200000,59:41.9,D_MMA
R12_04_LTN,2015,10,receive,200000,24:30.7,D_SSM
R12_04_LTN,2014,6,receive,200000,15:51.9,D_DNS
R12_04_LTN,2017,6,receive,200000,54:05.4,D_EKTW
R12_04_LTN,2017,6,receive,200000,54:05.4,D_EKTW
R12_04_LTN,2017,2,expense,200000,04:47.0,D_MMA
R12_04_LTN,2016,6,receive,190000,26:23.7,D_MMA
R12_04_LTN,2016,10,receive,185000,59:46.8,D_MMA
R12_04_LTN,2017,6,expense,181800,54:05.4,D_EKTW
R12_04_LTN,2014,5,receive,176000,15:32.3,D_DNS
R12_04_LTN,2013,10,receive,176000,37:41.8,D_DNS
R12_04_LTN,2016,3,expense,175500,04:04.2,D_SSM
R12_04_LTN,2013,11,receive,173690,38:07.6,D_DNS
R12_04_LTN,2017,5,receive,171802.19,37:44.9,D_MMA
R12_04_LTN,2017,5,receive,171802.19,37:44.9,D_MMA
R12_04_LTN,2015,9,receive,170000,18:41.2,D_SSM
R12_04_LTN,2016,3,expense,169450,04:04.2,D_SSM
R12_04_LTN,2016,9,expense,164250,15:23.9,D_MMA
R12_04_LTN,2015,3,expense,157050,32:10.3,D_DNS
R12_04_LTN,2014,3,expense,156300,24:56.8,D_DNS
R12_04_LTN,2013,9,receive,155216,37:22.8,D_DNS
R12_04_LTN,2014,8,receive,150000,25:22.8,D_DNS
R12_04_LTN,2014,11,receive,150000,26:18.1,D_DNS
R12_04_LTN,2015,8,receive,150000,18:09.1,D_SSM
R12_04_LTN,2015,11,receive,150000,26:49.5,D_SSM
R12_04_LTN,2016,5,receive,150000,24:36.5,D_MMA
R12_04_LTN,2016,2,receive,150000,28:13.5,D_SSM
R12_04_LTN,2013,4,receive,145000,21:01.7,D_DNS
R12_04_LTN,2015,1,receive,143804,38:28.3,D_DNS
R12_04_LTN,2016,3,receive,142780,04:04.2,D_SSM
R12_04_LTN,2014,3,expense,141400,24:56.8,D_DNS
R12_04_LTN,2013,6,receive,140000,26:40.2,D_DNS
R12_04_LTN,2013,7,receive,140000,27:57.6,D_DNS
R12_04_LTN,2013,10,expense,133800,37:41.8,D_DNS
R12_04_LTN,2015,7,receive,133333,13:51.7,D_SSM
R12_04_LTN,2015,12,receive,130788,27:18.2,D_SSM
R12_04_LTN,2016,3,receive,130788,04:04.2,D_SSM
R12_04_LTN,2013,11,receive,130000,38:07.6,D_DNS
R12_04_LTN,2013,9,receive,130000,37:22.8,D_DNS
R12_04_LTN,2013,9,expense,128400,37:22.8,D_DNS
R12_04_LTN,2016,1,receive,126940,27:44.3,D_SSM
R12_04_LTN,2017,3,expense,126400,40:54.9,D_MMA
R12_04_LTN,2013,11,receive,122965,38:07.6,D_DNS
R12_04_LTN,2013,6,receive,120000,26:40.2,D_DNS
R12_04_LTN,2014,4,receive,120000,15:12.3,D_DNS
R12_04_LTN,2013,7,receive,119155,27:57.6,D_DNS
R12_04_LTN,2013,8,expense,118800,31:53.2,D_DNS
R12_04_LTN,2016,6,receive,118000,26:23.7,D_MMA
R12_04_LTN,2013,7,expense,113400,27:57.6,D_DNS
R12_04_LTN,2013,5,expense,113400,21:17.5,D_DNS
R12_04_LTN,2013,12,expense,113400,35:15.5,D_DNS4
R12_04_LTN,2015,9,receive,113071.6,18:41.2,D_SSM
R12_04_LTN,2013,6,receive,110000,26:40.2,D_DNS
R12_04_LTN,2013,6,expense,108000,26:40.2,D_DNS
R12_04_LTN,2013,11,expense,108000,38:07.6,D_DNS
R12_04_LTN,2014,3,expense,108000,24:56.8,D_DNS
R12_04_LTN,2015,3,expense,108000,32:10.3,D_DNS
R12_04_LTN,2015,2,expense,106860,08:47.9,D_DNS
R12_04_LTN,2013,9,expense,102100,37:22.8,D_DNS
R12_04_LTN,2013,10,receive,100000,37:41.8,D_DNS
R12_04_LTN,2013,9,receive,100000,37:22.8,D_DNS
R12_04_LTN,2014,8,receive,100000,25:22.8,D_DNS
R12_04_LTN,2015,1,receive,100000,38:28.3,D_DNS
R12_04_LTN,2015,7,receive,100000,13:51.7,D_SSM
R12_04_LTN,2015,8,receive,100000,18:09.1,D_SSM
R12_04_LTN,2015,11,expense,100000,26:49.5,D_SSM
R12_04_LTN,2017,1,receive,100000,24:56.2,D_MMA
R12_04_LTN,2014,5,expense,97000,15:32.3,D_DNS
R12_04_LTN,2014,4,expense,96000,15:12.3,D_DNS
R12_04_LTN,2014,2,expense,96000,00:40.2,D_YYS
R12_04_LTN,2013,4,receive,94070,21:01.7,D_DNS
R12_04_LTN,2014,9,expense,93050,07:55.5,D_DNS
R12_04_LTN,2013,4,receive,92648.83,21:01.7,D_DNS
R12_04_LTN,2013,9,receive,90000,37:22.8,D_DNS
R12_04_LTN,2014,7,receive,89960,22:28.9,D_DNS
R12_04_LTN,2013,5,receive,89377,21:17.5,D_DNS
R12_04_LTN,2014,7,receive,88167,22:28.9,D_DNS
R12_04_LTN,2013,4,expense,86400,21:01.7,D_DNS
R12_04_LTN,2014,6,receive,85535,15:51.9,D_DNS
R12_04_LTN,2016,10,expense,83000,59:46.8,D_MMA
R12_04_LTN,2015,9,expense,80750,18:41.2,D_SSM
R12_04_LTN,2014,7,receive,80000,22:28.9,D_DNS
R12_04_LTN,2014,3,expense,74200,24:56.8,D_DNS
R12_04_LTN,2016,5,receive,73000,24:36.5,D_MMA
R12_04_LTN,2016,3,expense,72000,04:04.2,D_SSM
R12_04_LTN,2016,9,expense,72000,15:23.9,D_MMA
R12_04_LTN,2015,9,expense,72000,18:41.2,D_SSM
R12_04_LTN,2017,3,expense,72000,40:54.9,D_MMA
R12_04_LTN,2016,6,expense,70500,26:23.7,D_MMA
R12_04_LTN,2014,8,receive,70000,25:22.8,D_DNS
R12_04_LTN,2015,1,receive,70000,38:28.3,D_DNS
R12_04_LTN,2016,7,expense,69000,54:56.4,D_MMA
R12_04_LTN,2017,3,expense,68635,40:54.9,D_MMA
R12_04_LTN,2016,7,expense,67000,54:56.4,D_MMA
R12_04_LTN,2017,5,receive,66000,37:44.9,D_MMA
R12_04_LTN,2015,5,receive,64600,47:16.0,D_SSM
R12_04_LTN,2014,5,receive,63240,15:32.3,D_DNS
R12_04_LTN,2017,6,expense,62000,54:05.4,D_EKTW
R12_04_LTN,2014,9,expense,61700,07:55.5,D_DNS
R12_04_LTN,2015,10,expense,60750,24:30.7,D_SSM
R12_04_LTN,2016,10,expense,60000,59:46.8,D_MMA
R12_04_LTN,2014,1,expense,59400,14:04.3,D_DNS
R12_04_LTN,2016,7,expense,56250,54:56.4,D_MMA
R12_04_LTN,2014,1,expense,54000,14:04.3,D_DNS
R12_04_LTN,2013,10,expense,54000,37:41.8,D_DNS
R12_04_LTN,2016,3,expense,53000,04:04.2,D_SSM
R12_04_LTN,2016,1,receive,52452,27:44.3,D_SSM
R12_04_LTN,2015,8,receive,52381,18:09.1,D_SSM
R12_04_LTN,2016,9,expense,52250,15:23.9,D_MMA
R12_04_LTN,2014,4,receive,51480,15:12.3,D_DNS
R12_04_LTN,2014,2,expense,51300,00:40.2,D_YYS
R12_04_LTN,2014,7,expense,50000,22:28.9,D_DNS
R12_04_LTN,2014,7,expense,50000,22:28.9,D_DNS
R12_04_LTN,2014,9,expense,50000,07:55.5,D_DNS
R12_04_LTN,2016,9,receive,50000,15:23.9,D_MMA
R12_04_LTN,2016,8,expense,50000,43:35.4,D_MMA
R12_04_LTN,2016,8,receive,50000,43:35.4,D_MMA
R12_04_LTN,2016,7,receive,50000,54:56.4,D_MMA
R12_04_LTN,2015,5,receive,50000,47:16.0,D_SSM
R12_04_LTN,2017,6,receive,50000,54:05.4,D_EKTW
R12_04_LTN,2017,3,expense,50000,40:54.9,D_MMA
R12_04_LTN,2014,11,receive,49270,26:18.1,D_DNS
R12_04_LTN,2014,9,expense,48000,07:55.5,D_DNS
R12_04_LTN,2014,12,expense,48000,01:22.6,D_DNS
R12_04_LTN,2014,1,expense,48000,14:04.3,D_DNS
R12_04_LTN,2013,12,expense,48000,35:15.5,D_DNS4
R12_04_LTN,2015,6,expense,47593,11:07.3,D_SSM
R12_04_LTN,2016,1,expense,47500,27:44.3,D_SSM
R12_04_LTN,2016,2,expense,47000,28:13.5,D_SSM
R12_04_LTN,2016,1,expense,46850,27:44.3,D_SSM
R12_04_LTN,2015,12,expense,46000,27:18.2,D_SSM
R12_04_LTN,2016,12,expense,43310,07:48.5,D_MMA
R12_04_LTN,2016,10,expense,42200,59:46.8,D_MMA
R12_04_LTN,2015,2,expense,40000,08:47.9,D_DNS
R12_04_LTN,2013,4,expense,40000,21:01.7,D_DNS
R12_04_LTN,2013,4,receive,40000,21:01.7,D_DNS
R12_04_LTN,2013,5,receive,40000,21:17.5,D_DNS
R12_04_LTN,2015,1,receive,40000,38:28.3,D_DNS
R12_04_LTN,2014,10,expense,40000,26:19.7,D_DNS
R12_04_LTN,2014,3,expense,40000,24:56.8,D_DNS
R12_04_LTN,2014,6,receive,40000,15:51.9,D_DNS
R12_04_LTN,2015,5,expense,39050,47:16.0,D_SSM
R12_04_LTN,2014,5,expense,33950,15:32.3,D_DNS
R12_04_LTN,2015,3,expense,33250,32:10.3,D_DNS
R12_04_LTN,2015,4,expense,33132,46:47.4,D_SSM
R12_04_LTN,2013,7,expense,33130,27:57.6,D_DNS
R12_04_LTN,2015,5,expense,33000,47:16.0,D_SSM
R12_04_LTN,2016,6,expense,32450,26:23.7,D_MMA
R12_04_LTN,2016,8,expense,31500,43:35.4,D_MMA
R12_04_LTN,2015,9,expense,31400,18:41.2,D_SSM
R12_04_LTN,2016,3,expense,30822.66,04:04.2,D_SSM
R12_04_LTN,2017,2,expense,30661.79,04:47.0,D_MMA
R12_04_LTN,2015,3,expense,30179.16,32:10.3,D_DNS
R12_04_LTN,2014,3,expense,30179.16,24:56.8,D_DNS
R12_04_LTN,2014,8,expense,30000,25:22.8,D_DNS
R12_04_LTN,2013,8,receive,30000,31:53.2,D_DNS
R12_04_LTN,2013,5,receive,30000,21:17.5,D_DNS
R12_04_LTN,2016,10,expense,29000,59:46.8,D_MMA
R12_04_LTN,2014,6,expense,28600,15:51.9,D_DNS
R12_04_LTN,2015,11,expense,28500,26:49.5,D_SSM
R12_04_LTN,2013,6,expense,28000,26:40.2,D_DNS
R12_04_LTN,2014,12,expense,27000,01:22.6,D_DNS
R12_04_LTN,2015,3,receive,26940,32:10.3,D_DNS
R12_04_LTN,2014,12,expense,26600,01:22.6,D_DNS
R12_04_LTN,2015,7,expense,25650,13:51.7,D_SSM
R12_04_LTN,2017,6,expense,25600,54:05.4,D_EKTW
R12_04_LTN,2017,1,expense,25550,24:56.2,D_MMA
R12_04_LTN,2014,12,expense,25000,01:22.6,D_DNS
R12_04_LTN,2014,1,receive,24900,14:04.3,D_DNS
R12_04_LTN,2014,10,expense,24750,26:19.7,D_DNS
R12_04_LTN,2015,9,receive,24642,18:41.2,D_SSM
R12_04_LTN,2015,6,expense,24450,11:07.3,D_SSM
R12_04_LTN,2013,4,receive,24113,21:01.7,D_DNS
R12_04_LTN,2013,8,expense,23960,31:53.2,D_DNS
R12_04_LTN,2015,8,expense,23900,18:09.1,D_SSM
R12_04_LTN,2016,12,expense,23350,07:48.5,D_MMA
R12_04_LTN,2015,6,expense,23326,11:07.3,D_SSM
R12_04_LTN,2014,12,expense,23258,01:22.6,D_DNS
R12_04_LTN,2016,5,expense,23050,24:36.5,D_MMA
R12_04_LTN,2015,2,expense,23000,08:47.9,D_DNS
R12_04_LTN,2015,2,receive,23000,08:47.9,D_DNS
R12_04_LTN,2014,1,receive,23000,14:04.3,D_DNS
R12_04_LTN,2014,10,receive,22875,26:19.7,D_DNS
R12_04_LTN,2014,9,expense,22600,07:55.5,D_DNS
R12_04_LTN,2016,3,expense,21350,04:04.2,D_SSM
R12_04_LTN,2014,7,receive,21000,22:28.9,D_DNS
R12_04_LTN,2016,3,expense,20909,04:04.2,D_SSM
R12_04_LTN,2016,9,expense,20400,15:23.9,D_MMA
R12_04_LTN,2016,9,expense,20000,15:23.9,D_MMA
R12_04_LTN,2016,10,expense,20000,59:46.8,D_MMA
R12_04_LTN,2016,8,expense,20000,43:35.4,D_MMA
R12_04_LTN,2016,12,expense,20000,07:48.5,D_MMA
R12_04_LTN,2017,1,expense,20000,24:56.2,D_MMA
R12_04_LTN,2016,11,expense,20000,59:41.9,D_MMA
R12_04_LTN,2016,3,expense,20000,04:04.2,D_SSM
R12_04_LTN,2016,2,expense,20000,28:13.5,D_SSM
R12_04_LTN,2016,5,expense,20000,24:36.5,D_MMA
R12_04_LTN,2016,6,expense,20000,26:23.7,D_MMA
R12_04_LTN,2016,7,expense,20000,54:56.4,D_MMA
R12_04_LTN,2015,2,expense,20000,08:47.9,D_DNS
R12_04_LTN,2015,3,expense,20000,32:10.3,D_DNS
R12_04_LTN,2015,3,expense,20000,32:10.3,D_DNS
R12_04_LTN,2015,4,expense,20000,46:47.4,D_SSM
R12_04_LTN,2015,6,expense,20000,11:07.3,D_SSM
R12_04_LTN,2015,7,expense,20000,13:51.7,D_SSM
R12_04_LTN,2015,5,expense,20000,47:16.0,D_SSM
R12_04_LTN,2015,8,expense,20000,18:09.1,D_SSM
R12_04_LTN,2015,9,expense,20000,18:41.2,D_SSM
R12_04_LTN,2015,11,expense,20000,26:49.5,D_SSM
R12_04_LTN,2015,10,expense,20000,24:30.7,D_SSM
R12_04_LTN,2015,12,expense,20000,27:18.2,D_SSM
R12_04_LTN,2016,1,expense,20000,27:44.3,D_SSM
R12_04_LTN,2014,8,expense,20000,25:22.8,D_DNS
R12_04_LTN,2014,4,expense,20000,15:12.3,D_DNS
R12_04_LTN,2014,6,expense,20000,15:51.9,D_DNS
R12_04_LTN,2014,5,expense,20000,15:32.3,D_DNS
R12_04_LTN,2014,9,expense,20000,07:55.5,D_DNS
R12_04_LTN,2014,9,expense,20000,07:55.5,D_DNS
R12_04_LTN,2014,10,expense,20000,26:19.7,D_DNS
R12_04_LTN,2014,11,expense,20000,26:18.1,D_DNS
R12_04_LTN,2015,1,expense,20000,38:28.3,D_DNS
R12_04_LTN,2014,12,expense,20000,01:22.6,D_DNS
R12_04_LTN,2013,12,expense,20000,35:15.5,D_DNS4
